# iteration objective gradient_norm
535 2.366642648004681632e+03 1.432042688524046071e+03
536 2.364063130474737591e+03 1.429433101629162365e+03
537 2.361492990960725820e+03 1.426842158809781495e+03
538 2.358932153758552886e+03 1.424262970513463642e+03
539 2.356380559921933127e+03 1.421695476213350958e+03
540 2.353838319210691679e+03 1.418952135389233263e+03
541 2.351305821796335749e+03 1.416279033895036491e+03
542 2.348782813102523050e+03 1.413671559442722355e+03
543 2.346269056737872233e+03 1.411090515748986718e+03
544 2.343764466691251982e+03 1.408510712789504169e+03
545 2.341269048997819937e+03 1.405918542999127794e+03
546 2.338782751430264398e+03 1.403407336102966156e+03
547 2.336305295998021393e+03 1.400924216826743759e+03
548 2.333836505560349906e+03 1.398557979887013744e+03
549 2.331376021216096888e+03 1.396244305083666404e+03
550 2.328923568738845006e+03 1.394028177561402799e+03
551 2.326478879578440228e+03 1.391839199672350787e+03
552 2.324041836461226012e+03 1.389675518878812227e+03
553 2.321612358023084653e+03 1.387522549070465402e+03
554 2.319190394408773500e+03 1.385389059850641615e+03
555 2.316775782992559925e+03 1.383367237859600664e+03
556 2.314368158735583620e+03 1.381398745348765033e+03
557 2.311967376532248636e+03 1.379438838921365004e+03
558 2.309573396872897320e+03 1.377487474314502379e+03
559 2.307186092326759535e+03 1.375665418214179681e+03
560 2.304805058106678644e+03 1.373868854669456596e+03
561 2.302430361333474593e+03 1.371929754214560944e+03
562 2.300062374075348998e+03 1.369989189729231384e+03
563 2.297701076651963831e+03 1.368056421865189122e+03
564 2.295346430498361769e+03 1.366136964391106631e+03
565 2.292998344824974538e+03 1.364305234341092046e+03
566 2.290656394986027863e+03 1.362619111950859860e+03
567 2.288320245059251647e+03 1.360914041886898758e+03
568 2.285990053512783106e+03 1.359071127337997041e+03
569 2.283666182267187196e+03 1.357223759384241021e+03
570 2.281348621898982856e+03 1.355381764358040300e+03
571 2.279037347476721152e+03 1.353530139426425421e+03
572 2.276732462286603550e+03 1.351601635871115604e+03
573 2.274434137568598089e+03 1.349679203638501576e+03
574 2.272142343365595025e+03 1.347762820735975311e+03
575 2.269857041520054281e+03 1.345865179342810052e+03
576 2.267578170174329898e+03 1.343960086366377936e+03
577 2.265305738096116784e+03 1.342089616927390580e+03
578 2.263039604068758763e+03 1.340230457635842185e+03
579 2.260779730846630628e+03 1.338419433347402901e+03
580 2.258525865871186852e+03 1.336722096424607798e+03
581 2.256277631424016363e+03 1.335099607182514319e+03
582 2.254034855415953643e+03 1.333462733338041971e+03
583 2.251797609955962798e+03 1.331800388095737617e+03
584 2.249565890978988591e+03 1.330203874672864004e+03
585 2.247339500165179743e+03 1.328623825893333105e+03
586 2.245118393770816056e+03 1.327047522144045388e+03
587 2.242902553014161185e+03 1.325474954643823594e+03
588 2.240691959187305656e+03 1.323906114629251988e+03
589 2.238486593655858087e+03 1.322340993354648390e+03
590 2.236286437858646423e+03 1.320779582092028477e+03
591 2.234091513009057053e+03 1.319159712637349230e+03
592 2.231901994742727766e+03 1.317524970805221528e+03
593 2.229717896210007439e+03 1.315904981391063529e+03
594 2.227539124953276314e+03 1.314327280651849833e+03
595 2.225365573653547926e+03 1.312753133467906764e+03
596 2.223197224313918468e+03 1.311182532130477057e+03
597 2.221034059005122799e+03 1.309615468945708699e+03
598 2.218876059865268417e+03 1.308051936234626965e+03
599 2.216723194476463050e+03 1.306527003070086948e+03
600 2.214575302166562778e+03 1.305039547393320845e+03
601 2.212432234574129780e+03 1.303632151907197112e+03
602 2.210293806534783471e+03 1.302193222840663566e+03
603 2.208160109461385673e+03 1.300747674131066333e+03
604 2.206031145944998116e+03 1.299304946070315282e+03
605 2.203906901507759358e+03 1.297865033561838572e+03
606 2.201787375031909960e+03 1.296408689042829792e+03
607 2.199672606811507194e+03 1.294951716258778333e+03
608 2.197562588307353508e+03 1.293497595441720932e+03
609 2.195457285522308666e+03 1.292072520232921534e+03
610 2.193356614035105849e+03 1.290652824685869291e+03
611 2.191260521355723540e+03 1.289292890077092807e+03
612 2.189168813626008159e+03 1.287956173075406923e+03
613 2.187081436427293283e+03 1.286642339040065053e+03
614 2.184998241760828478e+03 1.285405176519165025e+03
615 2.182919029042906004e+03 1.284204266373272276e+03
616 2.180843684872598260e+03 1.283015153651618675e+03
617 2.178772181447439380e+03 1.281828154340540323e+03
618 2.176704508393324431e+03 1.280643264915514237e+03
619 2.174640655366437386e+03 1.279460481857158811e+03
620 2.172580612053166078e+03 1.278279801651226990e+03
621 2.170524368170004436e+03 1.277101220788595811e+03
622 2.168471913463462442e+03 1.275924735765262767e+03
623 2.166423303769155154e+03 1.274655223469351313e+03
624 2.164378790084171669e+03 1.273373178885859716e+03
625 2.162338386172783430e+03 1.272093534457099395e+03
626 2.160302079743513787e+03 1.270819897582857493e+03
627 2.158269826902556815e+03 1.269577494106767062e+03
628 2.156241530881536619e+03 1.268349321998887035e+03
629 2.154217156407204129e+03 1.267123399574203859e+03
630 2.152196692511749461e+03 1.265899723136006287e+03
631 2.150180124437293671e+03 1.264691691542010858e+03
632 2.148167353360511242e+03 1.263549256890860988e+03
633 2.146158196472822965e+03 1.262422315903807430e+03
634 2.144152626312907614e+03 1.261291833180639060e+03
635 2.142150644157875831e+03 1.260174212498530551e+03
636 2.140152173755237072e+03 1.259082262098999763e+03
637 2.138157211038212608e+03 1.257937379880658909e+03
638 2.136165887430785460e+03 1.256783526918580492e+03
639 2.134178221225421566e+03 1.255625459169230908e+03
640 2.132194210675202612e+03 1.254473502229153610e+03
641 2.130213803947392989e+03 1.253385501201257739e+03
642 2.128236794105677291e+03 1.252326427843124065e+03
643 2.126263121672369380e+03 1.251282220119541535e+03
644 2.124292659811375870e+03 1.250329538989102957e+03
645 2.122325188764495124e+03 1.249378356552417472e+03
646 2.120360811449921130e+03 1.248311604196101143e+03
647 2.118399774174356480e+03 1.247258793478634516e+03
648 2.116442042274140022e+03 1.246208219898468087e+03
649 2.114487605946333588e+03 1.245159878916483194e+03
650 2.112536455419956837e+03 1.244113766000618170e+03
651 2.110588580955881753e+03 1.243069876625864708e+03
652 2.108643972846722590e+03 1.242028206274260356e+03
653 2.106702641559420044e+03 1.240946384220948858e+03
654 2.104764724510207998e+03 1.239838751231854985e+03
655 2.102830268253719623e+03 1.238746846566677277e+03
656 2.100899171068625037e+03 1.237697335697770541e+03
657 2.098971343811881979e+03 1.236649837625710234e+03
658 2.097046777449192632e+03 1.235604348777166933e+03
659 2.095125462973281174e+03 1.234560865583802297e+03
660 2.093207392246332347e+03 1.233509695530191038e+03
661 2.091292651894001210e+03 1.232383684116549148e+03
662 2.089381404873223801e+03 1.231259758712599250e+03
663 2.087473641531468729e+03 1.230137915668330379e+03
664 2.085569339781564850e+03 1.229014233025495059e+03
665 2.083668555918489346e+03 1.227859310959521281e+03
666 2.081771341813632262e+03 1.226706703562922257e+03
667 2.079877686967424779e+03 1.225556406174214544e+03
668 2.077987580914806131e+03 1.224408414140331843e+03
669 2.076101013225102633e+03 1.223262722816610676e+03
670 2.074217992504809899e+03 1.222073396565087251e+03
671 2.072338688251871645e+03 1.220830125594188075e+03
672 2.070463240088044586e+03 1.219534449319909754e+03
673 2.068591774885438554e+03 1.218261118268235805e+03
674 2.066724184019090899e+03 1.217015738100500812e+03
675 2.064860408529437336e+03 1.215772936733851111e+03
676 2.063000434128185589e+03 1.214539226761629834e+03
677 2.061144224216023304e+03 1.213314521762196819e+03
678 2.059291754974129162e+03 1.212092276464557244e+03
679 2.057443015127787476e+03 1.210872486399094214e+03
680 2.055597993438590947e+03 1.209655147102979072e+03
681 2.053756693410332446e+03 1.208402051430073243e+03
682 2.051919235694994768e+03 1.207148309749007922e+03
683 2.050085545756421652e+03 1.205934685257720048e+03
684 2.048255580890387591e+03 1.204659659987982650e+03
685 2.046429511433957714e+03 1.203356158799141895e+03
686 2.044607395833904320e+03 1.202051783253156145e+03
687 2.042789227015075312e+03 1.200750453972096238e+03
688 2.040974998301514916e+03 1.199430627212797617e+03
689 2.039164788886297629e+03 1.198067627087846631e+03
690 2.037358745106179413e+03 1.196659192096827610e+03
691 2.035556931254380970e+03 1.195245712081461534e+03
692 2.033759437803186074e+03 1.193723712528335454e+03
693 2.031966612139028484e+03 1.192109544333003896e+03
694 2.030178645944591608e+03 1.190485320321095742e+03
695 2.028395546301727109e+03 1.188866326159169830e+03
696 2.026617290941983129e+03 1.187252543132708070e+03
697 2.024843857729580122e+03 1.185643656118802710e+03
698 2.023075229277735389e+03 1.184035166092048939e+03
699 2.021311394133581871e+03 1.182431831392132608e+03
700 2.019552330462706777e+03 1.180833633563103604e+03
701 2.017798020614414327e+03 1.179223871890232431e+03
702 2.016048514569738700e+03 1.177573372526491084e+03
703 2.014303930416245066e+03 1.175930293916455412e+03
704 2.012564180348530954e+03 1.174306252114464996e+03
705 2.010829236451965471e+03 1.172688104815235420e+03
706 2.009099032574392822e+03 1.171121709319278352e+03
707 2.007373435657405480e+03 1.169570772369058886e+03
708 2.005652395915616125e+03 1.168038608121235711e+03
709 2.003935888989325349e+03 1.166468669506911965e+03
710 2.002223992721823834e+03 1.164902445431606338e+03
711 2.000516691375955361e+03 1.163326664708556564e+03
712 1.998814040862544744e+03 1.161715764038618090e+03
713 1.997116100556643687e+03 1.160109789870514533e+03
714 1.995422849559261522e+03 1.158508726886893101e+03
715 1.993734267075718662e+03 1.156912559812290283e+03
716 1.992050333188299419e+03 1.155314899872088745e+03
717 1.990371072058741902e+03 1.153690390745820196e+03
718 1.988696527904561663e+03 1.152071171474138509e+03
719 1.987026678764697863e+03 1.150457224041882228e+03
720 1.985361502957400035e+03 1.148845975853290611e+03
721 1.983701016229049401e+03 1.147197030399905088e+03
722 1.982045296139205220e+03 1.145549115524357831e+03
723 1.980394327255595954e+03 1.143906568146349173e+03
724 1.978748087309968014e+03 1.142269370008058331e+03
725 1.977106554153009938e+03 1.140637502907200769e+03
726 1.975469705753675044e+03 1.139010948696894275e+03
727 1.973837513769693487e+03 1.137407698715937386e+03
728 1.972209891874633058e+03 1.135827764118949744e+03
729 1.970586786539364084e+03 1.134252889113872016e+03
730 1.968968181678801329e+03 1.132673700198687129e+03
731 1.967354083722663518e+03 1.131095446329508377e+03
732 1.965744478687292258e+03 1.129521932910065289e+03
733 1.964139376172567609e+03 1.127927393009287243e+03
734 1.962538764946197489e+03 1.126377187388002994e+03
735 1.960942540782872584e+03 1.124838505365877381e+03
736 1.959350674014290007e+03 1.123293520899612531e+03
737 1.957763217105667081e+03 1.121703487414112033e+03
738 1.956180266458048663e+03 1.120067615731323485e+03
739 1.954601995226260897e+03 1.118367358536431993e+03
740 1.953028509689283510e+03 1.116672926937238117e+03
741 1.951459786220550541e+03 1.114984300863943645e+03
742 1.949895802677206575e+03 1.113296567985289812e+03
743 1.948336519160171747e+03 1.111660256470682043e+03
744 1.946781792539515436e+03 1.110066640322119156e+03
745 1.945231504647296333e+03 1.108489232593295355e+03
746 1.943685617538561701e+03 1.106916950591785962e+03
747 1.942144110688359888e+03 1.105349777827912249e+03
748 1.940606963678367038e+03 1.103787697857375633e+03
749 1.939074156196302965e+03 1.102230694281150591e+03
750 1.937545668035350673e+03 1.100678750745386878e+03
751 1.936021479093581320e+03 1.099131850941310631e+03
752 1.934501533095678724e+03 1.097653124290506867e+03
753 1.932985655822132685e+03 1.096192132931386595e+03
754 1.931473809195415924e+03 1.094735947125218217e+03
755 1.929965974618457039e+03 1.093284551005190224e+03
756 1.928462133590591520e+03 1.091837928748619788e+03
757 1.926962270945252385e+03 1.090384334545285128e+03
758 1.925466402197879461e+03 1.088938480187759524e+03
759 1.923974498577783152e+03 1.087487832960014202e+03
760 1.922486569307268837e+03 1.086038728871059448e+03
761 1.921002600806483542e+03 1.084594469670068520e+03
762 1.919522540401666902e+03 1.083207921740141501e+03
763 1.918046255973725920e+03 1.081828798322015928e+03
764 1.916573726557549435e+03 1.080454014553673915e+03
765 1.915104935521412017e+03 1.079085872397263984e+03
766 1.913639816481269463e+03 1.077784012688340681e+03
767 1.912178228928728686e+03 1.076486017197830733e+03
768 1.910720158139042496e+03 1.075191874737168746e+03
769 1.909265633669448789e+03 1.073824487861310672e+03
770 1.907814822199124364e+03 1.072447330642648240e+03
771 1.906367729486144299e+03 1.071060928879460334e+03
772 1.904924431485194418e+03 1.069603526105560604e+03
773 1.903485059042063085e+03 1.068148967077545194e+03
774 1.902049596928555275e+03 1.066699103991065613e+03
775 1.900618027227006678e+03 1.065253922223275822e+03
776 1.899190331343091202e+03 1.063819074882172117e+03
777 1.897766459137087622e+03 1.062411183046454880e+03
778 1.896346351541956665e+03 1.061007681778305596e+03
779 1.894929990940002199e+03 1.059617105504143183e+03
780 1.893517304324429233e+03 1.058275426403941083e+03
781 1.892108191863377442e+03 1.056932070230953059e+03
782 1.890702678980644578e+03 1.055558654266836584e+03
783 1.889300814790433606e+03 1.054189556070982462e+03
784 1.887902583101779101e+03 1.052824762592985280e+03
785 1.886507963051501292e+03 1.051483666897004696e+03
786 1.885116862072315371e+03 1.050179757732762482e+03
787 1.883729207592641160e+03 1.048879697150360244e+03
788 1.882344985183795416e+03 1.047583474231086939e+03
789 1.880964180483610107e+03 1.046291078081149635e+03
790 1.879586778889956122e+03 1.045007654295719476e+03
791 1.878212715648910716e+03 1.043779945487706755e+03
792 1.876841877772393673e+03 1.042555698311095284e+03
793 1.875474237215572884e+03 1.041357603408695923e+03
794 1.874109755245597171e+03 1.040125273635473377e+03
795 1.872748515592951662e+03 1.038881857936214828e+03
796 1.871390527180320987e+03 1.037642371135114217e+03
797 1.870035765944471223e+03 1.036426088295526824e+03
798 1.868684161571548202e+03 1.035232951751730980e+03
799 1.867335666081953377e+03 1.034043132368950864e+03
800 1.865990293499549807e+03 1.032815066026506202e+03
801 1.864648081533091727e+03 1.031640673264335646e+03
802 1.863308918891820667e+03 1.030469683102895488e+03
803 1.861972793287858394e+03 1.029302086099557982e+03
804 1.860639692487833372e+03 1.028137872832406856e+03
805 1.859309604312633383e+03 1.026977033900210472e+03
806 1.857982516637150638e+03 1.025819559922390908e+03
807 1.856658417733743136e+03 1.024658139003008728e+03
808 1.855337372245895722e+03 1.023429111487406658e+03
809 1.854019465865756501e+03 1.022232654992876178e+03
810 1.852704638080731229e+03 1.021035396151306145e+03
811 1.851392914192688977e+03 1.019803205621155598e+03
812 1.850084353117469618e+03 1.018574474843100006e+03
813 1.848778942172587222e+03 1.017349194585550208e+03
814 1.847476669489850565e+03 1.016120082042615536e+03
815 1.846177568103125623e+03 1.014857142453683537e+03
816 1.844881692641668224e+03 1.013597939058165139e+03
817 1.843589029569410968e+03 1.012342461124214651e+03
818 1.842299565413102073e+03 1.011090697945832403e+03
819 1.841013285279685761e+03 1.009849431293064413e+03
820 1.839730148399603650e+03 1.008628377856462635e+03
821 1.838450102612116552e+03 1.007422910380889789e+03
822 1.837173092484709969e+03 1.006252855977602962e+03
823 1.835899033681880837e+03 1.005110075839171827e+03
824 1.834627858874291178e+03 1.003976573109764900e+03
825 1.833359541261207596e+03 1.002871316157903152e+03
826 1.832093985458111320e+03 1.001799648651358780e+03
827 1.830831131964671158e+03 1.000730694680772444e+03
828 1.829570968923427699e+03 9.996725437341784755e+02
829 1.828313458422210033e+03 9.986282670503820782e+02
830 1.827058572828733531e+03 9.975866052852547909e+02
831 1.825806301988682662e+03 9.965533709725267499e+02
832 1.824556608052967704e+03 9.955418891198034999e+02
833 1.823309448776496083e+03 9.945328417524937095e+02
834 1.822064815494781897e+03 9.935262233072558047e+02
835 1.820822699575779325e+03 9.925220282312726567e+02
